key,val,randnu
68527,bal,62560139
34050,app,26645328
59485,app,47003742
91501,hor,27930526
6160,ban,20638620
35028,ban,24094721
11711,cat,41443412
6537,mic,10277929
28734,ban,36284769
4351,pea,19941166
71046,lio,75697852
98796,cat,11946758
27568,cat,31793941
60359,app,70172911
73866,pea,54452753
99424,ban,8113217
86335,app,12825430
51855,bal,3742993
23309,hor,75828011
31793,hor,40950254
42416,bal,19210272
82944,pea,60559083
16146,lio,30374610
77754,hor,75744995
19178,pea,36028426
72856,lio,13930846
58284,app,921139
38283,mic,37282689
76285,dog,71960911
61067,mic,20031314
37317,hor,10998693
25920,cat,15666293
15650,ban,20126556
46641,dog,47085183
72552,pea,53185536
12088,bal,51816319
65371,hor,27043602
83857,mic,32033267
99844,hor,49091279
36861,cat,57122995
83886,dog,3841225
10399,hor,22470284
92902,mic,70257212
46041,app,587638
90561,pea,44172764
40302,lio,69063060
6166,app,45027094
35363,app,8284318
29726,dog,51573118
63695,cat,8156732
4446,dog,41664664
91000,pea,60069771
98723,mic,21795879
90745,dog,14326385
843,bal,48242549
45967,cat,3584727
74713,cat,8453161
30829,mic,58699763
20000,ban,56063273
85823,cat,19914985
60975,bal,60530465
51841,dog,20708236
3679,hor,3143647
96486,mic,69923276
72398,lio,58204057
52682,dog,36728938
16793,app,12996780
62676,ban,76312638
44885,cat,28042921
67269,dog,67464894
76348,hor,29591904
80749,cat,69425261
40733,mic,41511923
13340,app,36186623
75762,pea,43495470
67945,dog,16039595
42881,pea,32528437
36187,cat,28007401
54979,ban,22849067
56466,cat,434307
88414,ban,57175920
45142,hor,16822418
90749,cat,7884043
60378,dog,40955616
46485,app,41682301
48275,app,68574717
67074,pea,23603310
37319,pea,48796669
29542,cat,58700522
62455,app,75594826
87961,lio,62871031
84720,dog,45421581
40442,lio,45933830
71697,ban,29937080
83098,cat,12018624
36545,ban,57854383
25239,app,53271844
55795,app,67786345
76133,dog,11778480
44730,ban,20358221
47063,ban,5741375
61556,app,75867636
64410,ban,44591196
3196,lio,44073766
63164,cat,40358114
99844,hor,16174115
5737,ban,68293071
33115,ban,75779636
68739,cat,29340329
47794,ban,38705549
29761,mic,15080473
96664,lio,15140602
51424,cat,55916811
9683,mic,2856164
41975,bal,23397383
42953,ban,54840006
80670,cat,60253007
29698,pea,68493784
7407,cat,58442865
19950,cat,13736928
67749,cat,13296175
75368,mic,47101793
72222,bal,64501664
47160,pea,72844638
82463,lio,3423709
13076,lio,15028918
83225,app,33112724
48110,mic,45409416
95332,dog,25154578
96326,pea,31094109
39184,cat,10997720
8121,app,55209907
61560,cat,40717651
63439,ban,1002190
54376,ban,38755117
24146,lio,54377561
28513,ban,62202604
50551,dog,27153604
80442,pea,26427903
78324,app,3990882
69756,hor,49100713
46267,app,31874861
63756,app,40018415
35975,bal,5039694
58629,dog,6387114
96243,bal,20043239
9422,mic,19409243
75802,app,3382807
80187,dog,27490233
46858,hor,75833105
15135,cat,57903496
11690,dog,71786289
33054,ban,24957429
40522,dog,60057065
88178,lio,31990776
61567,dog,1325359
69481,dog,6141950
24026,mic,18839028
72503,bal,54696422
80632,pea,67489278
22977,ban,39303798
77096,dog,41278584
63078,app,68948951
99438,bal,31833074
57722,dog,8967785
31580,mic,5029967
82527,pea,48181185
84718,mic,43398503
46579,bal,56413896
76021,dog,75255464
9444,bal,45039738
66527,bal,66751091
63023,lio,9849254
72944,lio,21278459
53344,app,58862222
81310,bal,50701342
45584,bal,58723659
62319,pea,53785201
2675,cat,74742789
25192,pea,15815792
47532,lio,51364792
61597,hor,68008732
86627,cat,52437284
55328,bal,44227110
76114,hor,46938455
30377,ban,62849303
86215,mic,77087269
41924,ban,53880091
37838,pea,58163420
85813,pea,3664682
95917,hor,14811371
22658,mic,46093850
41571,dog,4979139
74669,lio,64765205
33988,mic,31391388
72281,cat,2016019
27649,mic,56190926
19963,bal,54948914
61914,lio,59976548
37707,dog,48375501
76304,ban,32552634
18704,mic,20847177
713,hor,31595192
46673,app,24494575
15954,app,7187025
67057,pea,20075615
2146,mic,24367804
36420,hor,30886727
6581,bal,52914071
61296,pea,38178389
15779,mic,66979150
53938,mic,43706333
73830,ban,8278821
28028,pea,41909188
8308,pea,28038316
34937,pea,20724901
97383,hor,21933155
60138,dog,29072353
44865,lio,13409075
68576,ban,13573331
46266,ban,70830354
87586,lio,44172505
7353,app,68865096
7258,app,44294460
83702,pea,54266908
94838,app,23685099
75746,app,6204773
64967,pea,43157613
3277,dog,68516265
14720,cat,51020592
71500,lio,70223476
71972,hor,65094230
96078,dog,6095515
53510,pea,54204724
55445,dog,39525403
41247,mic,62513586
63718,pea,3750110
67822,dog,54436742
33180,lio,74868426
90285,pea,34794490
13992,dog,11156950
31186,hor,30844249
45329,lio,36026203
98703,pea,53557557
15147,bal,4345008
44159,ban,56192319
41955,app,38300771
79641,ban,23345274
20231,bal,36144182
36028,pea,54359909
54261,dog,4170264
55827,cat,3687458
23848,lio,23957695
85236,pea,42664122
75625,app,21848454
37675,mic,62304362
85060,app,41426392
85735,hor,53180436
49326,hor,28653406
41220,app,19760301
1574,cat,62000707
58054,bal,31667627
73128,mic,72369360
2174,ban,58311620
37547,mic,24870710
53300,bal,62666152
57890,bal,55398146
93229,ban,836461
31650,cat,62535880
19137,bal,30503877
31573,app,24290741
85675,ban,66954459
68420,mic,67217933
5232,mic,5547223
49129,dog,73244332
96699,bal,8023866
17834,dog,8334334
70085,app,65512420
74013,pea,57902195
61269,bal,71906076
86201,hor,10631384
37456,bal,64657899
4352,hor,7942657
69729,bal,24045716
35292,bal,5711711
5446,lio,6260492
64436,pea,71944031
6778,lio,76042949
57925,hor,8294387
66509,app,42142169
11658,dog,13547691
20881,ban,11058669
35788,ban,69491114
90881,hor,55976597
27022,cat,34475323
8173,mic,8199625
71083,lio,53167297
29736,hor,77892178
4384,app,25887026
15329,dog,30913970
88668,bal,16926574
46642,mic,50953483
8708,pea,26224952
37501,hor,28570014
47781,lio,20621916
43869,app,48882115
10434,cat,51830574
87151,ban,45890539
59363,hor,57453018
24010,bal,50639672
10865,lio,44752961
58928,cat,64804949
76243,pea,17961906
93795,app,42241827
36419,app,58462086
18624,dog,28812905
78435,dog,63015357
75240,ban,50956165
34520,bal,38586935
10269,app,33807809
6959,dog,38091176
18623,app,60852759
95092,mic,9960326
51989,bal,11297066
22098,hor,74983651
44351,hor,36250056
76598,pea,32141209
51141,cat,75093195
22436,mic,31699489
68328,mic,62506046
75184,bal,33316645
20633,app,10877416
38674,app,51339011
11393,lio,43333619
15732,hor,1809206
40257,bal,30378720
60438,bal,40504436
16022,ban,60875761
40322,ban,61074351
65939,bal,59194108
84986,hor,39731845
17018,bal,42711851
96484,mic,19810379
87726,lio,42554184
57533,bal,21621081
84881,ban,26325067
73858,dog,11091042
52263,dog,45723961
28284,dog,6641655
12337,bal,19494916
14121,ban,1113828
76656,app,58360508
74831,cat,69127417
73731,dog,40689165
9200,cat,57285533
35851,app,3423447
79858,hor,75498313
19820,lio,5329403
34351,cat,8960817
51552,mic,9617664
69500,cat,25396706
16446,cat,15888282
22265,pea,51241297
4057,dog,64509859
97301,dog,4762497
98555,cat,66063591
76385,bal,39660392
91943,mic,76696782
71220,mic,43091314
35757,mic,29529653
73117,pea,75365107
96867,ban,61303876
21850,mic,29832671
78569,hor,6874599
7340,bal,15084578
40203,dog,25437526
98650,cat,66856306
72027,hor,73510618
47557,dog,73278889
27851,dog,62919431
80890,ban,54572469
30883,bal,73057547
91856,ban,26976694
66266,dog,65708086
19993,dog,32192229
7202,bal,73045673
42823,bal,63457516
79589,dog,52553846
89545,dog,78069924
68181,pea,567209
83888,cat,8085531
62593,bal,10171186
42149,dog,19660537
41416,dog,61930333
58151,lio,49674369
43251,lio,52185474
5098,pea,70740922
65784,mic,41330358
50715,hor,56237707
47966,cat,31873446
54649,cat,18511979
97088,pea,19018479
23114,hor,57169620
38727,bal,66256095
53293,lio,1710014
92064,bal,5184038
63523,bal,41529392
42901,mic,22821467
97477,ban,29038974
94274,cat,73935950
19363,ban,44774812
12723,lio,11314373
68451,lio,75019561
14826,ban,37082564
2642,app,50612473
39983,cat,10076952
56323,cat,52853862
62083,hor,20739622
18140,bal,21286557
37640,ban,38776377
40472,bal,26364150
89037,lio,42271782
9955,bal,66388073
79532,ban,35118084
2719,dog,42538171
60461,bal,20347490
60859,app,66724065
26260,hor,40900604
39526,hor,43374367
62624,app,26115550
50074,cat,73538635
71924,cat,30263921
49301,bal,51173655
13589,ban,18983616
19632,cat,73373845
40693,dog,6395646
48495,pea,51703404
51429,pea,30733508
85566,app,76339213
26447,bal,63494950
7553,ban,39428109
67665,bal,24506894
5602,pea,41089183
5776,dog,6417409
31810,ban,18624303
72933,hor,16859451
58982,cat,75584629
99644,cat,55817996
19486,hor,9386010
6011,dog,50706216
56237,ban,5011886
19764,lio,62928843
4469,cat,196561
8200,hor,41995784
64621,dog,69721349
42811,pea,75911672
66723,cat,3222439
63198,dog,36300910
1051,mic,43862838
62320,pea,49074243
49010,hor,9006737
38856,mic,29035950
55759,ban,12570055
63825,mic,7125145
59269,lio,37618915
96532,mic,62351236
77835,hor,4335446
7771,lio,36196755
13724,app,44305161
54025,pea,67073841
59884,pea,24866907
24953,pea,72372841
29018,pea,72891482
95840,cat,57503745
19821,lio,60726383
73369,app,25718377
54753,dog,74285449
25269,pea,8691835
3452,hor,703697
50883,hor,64070728
3922,pea,45299480
20020,cat,62176699
86863,app,33475541
22092,cat,57933026
88450,bal,59459425
55377,dog,57778709
67305,bal,76965929
32952,dog,62696763
38969,ban,28643248
43980,mic,21834567
67454,bal,60094089
99423,dog,45141376
87755,app,18190798
78522,bal,67468701
42242,ban,52237820
37185,cat,53541389
99957,ban,73233828
70133,lio,35288363
25984,cat,19875787
86234,pea,73333956
50427,app,57256654
40603,dog,13430558
83902,bal,21756270
46538,mic,26535720
33173,lio,69530402
55807,mic,28657580
54165,pea,20015443
79418,mic,38912182
5037,bal,46425139
33054,dog,67187453
82724,app,66824240
24366,mic,734012
48273,bal,30456952
39279,dog,49628465
7430,dog,56082279
57722,ban,13113957
62148,ban,14099990
74803,ban,3084844
53277,pea,11034582
27073,lio,12664629
86131,hor,16561201
57822,lio,52509828
63392,bal,41639655
13681,app,62939127
30998,cat,71618488
96078,mic,62140586
75161,pea,65431787
21661,hor,9903453
58351,ban,15773133
64013,pea,46929911
29667,hor,74305592
41826,ban,13913656
92998,app,16104729
46402,pea,56931430
76228,cat,51197790
22975,ban,55721513
90376,dog,12030431
51601,lio,63844560
13662,pea,2458388
33778,ban,42573360
78954,mic,14647437
11875,ban,45106272
69936,dog,54538534
35307,ban,29092260
56202,lio,71256465
76089,lio,5171611
29502,pea,43985020
46,app,60663727
38703,pea,66003413
96069,mic,46694409
63862,cat,23613483
22453,lio,64506873
18249,lio,50947349
89976,lio,23197656
85666,app,18375713
30429,mic,54854201
11212,pea,31005005
79131,dog,18539957
86481,lio,66302525
9038,mic,2387076
63488,mic,45804968
73031,pea,68052196
61086,app,3927206
4675,bal,59756797
94641,mic,42011155
42991,app,54217762
39372,dog,18167784
94209,pea,38991583
91262,hor,2635942
44427,hor,67203266
88775,app,67872662
62970,lio,11790585
85153,bal,60522585
48999,dog,10186948
77041,cat,48197521
33853,app,19097309
70143,app,46669874
68925,app,63709483
6967,hor,4414529
85805,bal,4201008
40086,bal,46386901
44781,ban,14680241
142,mic,33360632
48402,ban,28627849
55430,cat,59898011
69672,ban,37182817
77133,mic,27651346
35386,bal,60776280
20887,cat,43232823
48662,mic,50956928
34762,bal,46161959
78448,bal,27242892
63151,app,37415567
46145,cat,35342700
95921,dog,44202720
66093,dog,29775382
71551,mic,33142527
16885,cat,37052355
93923,lio,11524548
2292,ban,62343666
14590,lio,9774896
23460,lio,21494045
19598,bal,24251747
92239,pea,76929427
65896,bal,65868150
26350,app,21586979
47963,bal,26079575
49047,lio,64178966
89453,lio,27206532
53398,cat,29984149
9029,mic,74736572
20975,dog,10465252
16287,hor,3852539
51804,app,46886094
57692,bal,34589557
93364,lio,53996706
7449,cat,58627192
60614,cat,43265409
59018,pea,68772954
56963,pea,758071
24995,hor,15784445
25146,app,56787495
52730,lio,2185260
99569,hor,14871850
96153,cat,14243929
35914,dog,57608958
91815,hor,30129371
30584,lio,72066472
78978,dog,25867392
95748,ban,3222097
16357,bal,69380701
10014,ban,59689471
50905,app,72658461
87980,app,37359452
87338,hor,61046838
64690,mic,2539476
91903,cat,40745436
82445,bal,28608832
4386,ban,45194045
775,mic,49465608
59027,hor,39899461
10457,app,66320072
5142,cat,68394819
13480,ban,13281954
18958,cat,15734021
72556,lio,60920920
48197,lio,6983959
81991,dog,27362978
27395,pea,76074299
57090,app,68790427
20393,bal,18073864
63538,pea,71888450
28537,ban,51606470
35144,lio,63054422
8657,hor,4461689
67197,app,70293873
29143,app,12301141
48579,pea,42482175
63685,hor,35662491
30375,pea,14372338
59542,ban,25563078
88610,pea,4266577
5528,pea,46090654
73575,lio,45090666
97036,lio,1224075
13157,pea,12727314
57583,app,13363615
88015,cat,13995004
23877,dog,36392811
15399,ban,63364134
4351,lio,12957433
50514,ban,46617964
73508,mic,42402680
92567,app,21265903
99646,dog,73365304
2506,mic,8959009
76974,bal,65165597
90682,hor,4702590
98681,ban,66896837
48148,bal,25786296
98917,pea,3581060
18151,app,2465
59662,app,40452804
69477,dog,68836846
15053,app,13175208
16790,cat,61962323
35913,pea,70871296
54408,bal,75047559
67767,pea,16104513
74337,hor,39836349
73623,bal,48207728
46067,bal,157002
10737,ban,34338596
62501,ban,36700723
39599,cat,63695292
7214,pea,63449269
99192,mic,39580994
67011,bal,8049879
1452,bal,10209487
56658,ban,54229572
77368,mic,74157232
40834,app,10428685
15170,mic,70975240
79139,dog,71287142
99803,hor,45911021
14887,mic,37580090
64023,ban,15574847
11472,pea,72165240
78672,ban,23602280
14011,ban,25338656
34867,lio,62245192
91938,lio,68320699
5868,mic,44677895
39467,app,7269852
86181,hor,36059941
68257,ban,16768033
24700,hor,16703178
45543,pea,2986661
98640,ban,40450700
15962,ban,41174483
2346,mic,40466910
76983,app,18483072
65196,pea,10378341
40960,hor,38948769
75572,hor,2768040
50874,app,62416291
71375,cat,27777810
30653,dog,58403779
80305,app,35656060
70226,ban,76162613
45428,lio,30925792
9134,pea,18683674
40904,dog,28276111
83280,dog,64312805
35202,dog,68051975
35746,mic,71220933
88966,lio,15445177
70749,pea,18818204
43524,ban,16061975
40306,bal,59516579
89707,dog,19904747
83600,app,61070286
60738,app,38861857
83586,mic,37954317
26478,bal,24215690
45582,bal,44298905
51154,mic,55265542
82297,bal,66733696
24372,pea,47371935
15006,lio,3293952
51366,bal,69978313
16438,pea,62021216
93111,hor,32054231
79317,bal,35928462
68660,cat,47831370
47471,lio,27528925
458,hor,68715604
3995,app,17492477
37242,bal,19894590
91364,bal,29485113
30387,dog,50459939
68152,ban,85759
94518,mic,70278123
66396,dog,32379875
75991,pea,68180656
81556,lio,21847459
75774,bal,31093299
24490,pea,33662187
5814,lio,29989426
20636,mic,65716772
4901,hor,70818713
16124,mic,74181839
26755,mic,29824967
62792,bal,11799853
43417,ban,71830727
27804,lio,22379855
49632,pea,17466665
31170,cat,75791211
81424,lio,6638452
52698,app,39989885
77874,pea,26401897
54568,dog,19245246
83829,app,48934855
12139,app,62444437
27735,cat,46609559
922,app,75109435
40679,bal,27132079
79427,bal,5057859
27208,mic,55760933
31062,mic,52829429
70138,dog,68516805
95274,cat,59078705
84351,app,52388054
64505,pea,8991634
301,mic,64191012
15017,app,54072571
89344,ban,61280911
43351,hor,36618116
87505,bal,66292071
20098,hor,75399870
53545,lio,38175910
99462,cat,70792192
69606,app,64699145
21760,app,77588150
55357,bal,10156311
37672,bal,57604162
9789,mic,75322200
55438,hor,52446604
97419,mic,71036841
78121,lio,35256494
17152,hor,57138670
19874,app,16969729
2679,hor,52507231
22376,app,50008762
74929,mic,63811022
90509,hor,44856231
41097,hor,1507342
23025,pea,39300235
3458,bal,56271727
22749,app,1306669
16886,app,65291927
92401,mic,51469428
60930,app,36411287
51443,app,71505718
17759,pea,22209081
48867,pea,16498238
59887,bal,15689739
16697,dog,46769430
8330,dog,13160578
2372,dog,38128636
13898,app,66861847
59765,pea,67990141
57983,bal,43612844
52640,bal,35494121
94197,lio,36565176
72013,ban,3096980
12366,lio,72289159
77719,pea,74861926
27538,pea,59469081
31107,dog,27458709
95089,app,53373087
95937,lio,74722064
37743,bal,64876376
84884,pea,43758126
29906,bal,71414456
83984,bal,66777330
87229,app,13145228
2133,pea,41123514
6126,hor,1756420
62553,lio,55892298
32430,dog,7247896
39488,dog,45095863
15910,cat,27810446
80070,lio,25706418
10026,lio,24519508
98548,ban,15526288
5332,pea,7628448
17181,bal,1870032
69131,lio,63698366
18484,cat,73927821
4998,lio,31731597
7762,hor,60150364
16335,mic,54201805
11021,mic,57780902
60331,bal,75038726
93002,cat,9499134
86837,cat,16654662
5705,dog,22768392
84938,lio,38109204
32798,lio,21367812
28415,app,13578394
53522,pea,5398435
54058,dog,3445723
5999,mic,61602544
34965,hor,73498788
23255,pea,60564527
91820,cat,22618277
66021,ban,4021551
65414,pea,50199116
17009,dog,75295437
42714,lio,50467025
98243,mic,32147323
97104,lio,15019237
73058,ban,69800094
7830,lio,74759282
39682,pea,70092159
17316,ban,50520388
43919,cat,1545909
60279,bal,52968389
70060,hor,32885461
96537,hor,2187833
7593,dog,25477164
83324,mic,24647336
28350,pea,71998937
90162,app,70845009
95766,cat,35394384
24231,ban,67435174
89489,pea,73160625
98557,ban,28235311
67717,app,27630155
71169,ban,1129007
60575,lio,35294126
86090,app,53634353
54687,lio,76173150
81518,bal,46639703
73637,lio,64803491
64907,cat,17386211
15582,mic,51638557
23451,mic,62962366
25833,dog,55574393
38012,bal,36013168
77735,bal,14764591
84882,bal,51164891
41792,hor,68416296
23195,ban,77300457
19859,ban,949276
40197,pea,60398234
13602,app,36246639
73565,mic,15711458
44663,mic,29384039
60875,app,68079113
92810,hor,66567715
70022,ban,62616164
86889,app,24478747
71795,dog,22021236
73803,ban,56417827
54658,lio,63983550
94906,bal,30239767
86513,cat,13038156
64166,lio,68597858
5530,pea,57521453
97285,app,9502552
28155,app,58681216
24764,mic,6636097
26875,dog,14483634
83717,pea,60279085
90756,hor,37337393
88183,mic,64698482
99618,cat,25062205
95157,dog,54768387
88513,bal,29803815
97406,lio,61707005
77773,lio,16968257
74390,bal,70887588
94166,bal,8146064
75836,dog,12293861
79360,dog,23453603
78876,bal,68212068
50786,cat,14701982
56005,app,66305846
80313,lio,22861673
99001,cat,3116376
11544,mic,23164482
80514,cat,52585764
61433,cat,69249958
42417,lio,17793243
28918,mic,19401170
41382,bal,21802274
13937,pea,65553451
88690,app,843373
39445,lio,69323685
54560,lio,48710306
98691,cat,62902666
49617,cat,34688604
77914,cat,43320518
79162,hor,23752884
70173,hor,9979277
52043,pea,11172207
28674,app,53774669
55079,ban,19966746
89392,hor,21763129
68191,cat,70583426
43200,app,4484728
26475,mic,27216690
33227,lio,20321015
73900,mic,51966652
19853,dog,28213206
34564,mic,49359598
21374,dog,5787047
35995,bal,68197560
70943,dog,63889135
87387,mic,57940895
